,country,cm_name,year,price,wheat_p,gdp,pop,wheat_af,rice_p,rice_af,meat_p,meat_af,orange_p,orange_af
20593,Colombia,Rice (white) - Wholesale,2018,362.97,,6729.58349609375,49276968.0,,2944860.0,3.223318498784584,,,,
20594,Colombia,Rice (white) - Wholesale,2018,365.22,,6729.58349609375,49276968.0,,2944860.0,3.243299396991778,,,,
20595,Colombia,Rice (white) - Wholesale,2018,371.31,,6729.58349609375,49276968.0,,2944860.0,3.2973810281392506,,,,
20596,Colombia,Rice (white) - Wholesale,2018,375.37,,6729.58349609375,49276968.0,,2944860.0,3.333435448904233,,,,
20597,Colombia,Rice (white) - Wholesale,2018,377.39,,6729.58349609375,49276968.0,,2944860.0,3.3513738552946912,,,,
20598,Colombia,Rice (white) - Wholesale,2018,378.41,,6729.58349609375,49276968.0,,2944860.0,3.3604318624819527,,,,
20599,Colombia,Rice (white) - Wholesale,2018,3787.47,,6729.58349609375,49276968.0,,2944860.0,33.634245570134304,,,,
20600,Colombia,Rice (white) - Wholesale,2018,381.45,,6729.58349609375,49276968.0,,2944860.0,3.387428276059673,,,,
20601,Colombia,Rice (white) - Wholesale,2018,383.89,,6729.58349609375,49276968.0,,2944860.0,3.4090964501154746,,,,
20602,Colombia,Rice (white) - Wholesale,2018,385.51,,6729.58349609375,49276968.0,,2944860.0,3.423482696824655,,,,
20603,Colombia,Rice (white) - Wholesale,2018,392.27,,6729.58349609375,49276968.0,,2944860.0,3.4835141954382696,,,,
20604,Colombia,Rice (white) - Wholesale,2018,393.63,,6729.58349609375,49276968.0,,2944860.0,3.4955915383546183,,,,
20605,Colombia,Rice (white) - Wholesale,2018,4012.91,,6729.58349609375,49276968.0,,2944860.0,35.63624276650314,,,,
20606,Colombia,Rice (white) - Wholesale,2018,403.55,,6729.58349609375,49276968.0,,2944860.0,3.583685098450337,,,,
20607,Colombia,Rice (white) - Wholesale,2018,405.8,,6729.58349609375,49276968.0,,2944860.0,3.6036659966575315,,,,
20608,Colombia,Rice (white) - Wholesale,2018,408.05,,6729.58349609375,49276968.0,,2944860.0,3.623646894864726,,,,
20609,Colombia,Rice (white) - Wholesale,2018,408.81,,6729.58349609375,49276968.0,,2944860.0,3.630395998259156,,,,
20610,Colombia,Rice (white) - Wholesale,2018,413.92,,6729.58349609375,49276968.0,,2944860.0,3.6757748381874946,,,,
20611,Colombia,Rice (white) - Wholesale,2018,415.95,,6729.58349609375,49276968.0,,2944860.0,3.693802048569985,,,,
20612,Colombia,Rice (white) - Wholesale,2018,417.47,,6729.58349609375,49276968.0,,2944860.0,3.7073002553588457,,,,
20613,Colombia,Rice (white) - Wholesale,2018,417.97,,6729.58349609375,49276968.0,,2944860.0,3.711740454960445,,,,
20614,Colombia,Rice (white) - Wholesale,2018,420.0,,6729.58349609375,49276968.0,,2944860.0,3.7297676653429352,,,,
20615,Colombia,Rice (white) - Wholesale,2018,423.84,,6729.58349609375,49276968.0,,2944860.0,3.763868398283214,,,,
20616,Colombia,Rice (white) - Wholesale,2018,436.24,,6729.58349609375,49276968.0,,2944860.0,3.8739853484028623,,,,
20617,Colombia,Rice (white) - Wholesale,2018,445.87,,6729.58349609375,49276968.0,,2944860.0,3.959503592729654,,,,
20618,Colombia,"Rice (ordinary, first quality) - Wholesale",2019,0.46,,6424.9794921875,50187404.0,,3012311.0,0.004297255357554297,,,,
20619,Colombia,"Rice (ordinary, first quality) - Wholesale",2019,0.47,,6424.9794921875,50187404.0,,3012311.0,0.004390673952283737,,,,
20620,Colombia,"Rice (ordinary, first quality) - Wholesale",2019,0.48,,6424.9794921875,50187404.0,,3012311.0,0.004484092547013178,,,,
20621,Colombia,"Rice (ordinary, first quality) - Wholesale",2019,0.49,,6424.9794921875,50187404.0,,3012311.0,0.00457751114174262,,,,
20622,Colombia,"Rice (ordinary, first quality) - Wholesale",2019,0.5,,6424.9794921875,50187404.0,,3012311.0,0.00467092973647206,,,,
20623,Colombia,"Rice (ordinary, first quality) - Wholesale",2019,0.51,,6424.9794921875,50187404.0,,3012311.0,0.004764348331201502,,,,
20624,Colombia,"Rice (ordinary, first quality) - Wholesale",2019,0.52,,6424.9794921875,50187404.0,,3012311.0,0.004857766925930943,,,,
20625,Colombia,"Rice (ordinary, first quality) - Wholesale",2019,0.53,,6424.9794921875,50187404.0,,3012311.0,0.004951185520660385,,,,
20626,Colombia,"Rice (ordinary, first quality) - Wholesale",2019,0.54,,6424.9794921875,50187404.0,,3012311.0,0.0050446041153898264,,,,
20627,Colombia,"Rice (ordinary, first quality) - Wholesale",2019,0.55,,6424.9794921875,50187404.0,,3012311.0,0.005138022710119267,,,,
20628,Colombia,"Rice (ordinary, first quality) - Wholesale",2019,0.56,,6424.9794921875,50187404.0,,3012311.0,0.005231441304848709,,,,
20629,Colombia,"Rice (ordinary, first quality) - Wholesale",2019,0.57,,6424.9794921875,50187404.0,,3012311.0,0.005324859899578149,,,,
20630,Colombia,"Rice (ordinary, first quality) - Wholesale",2019,0.59,,6424.9794921875,50187404.0,,3012311.0,0.0055116970890370315,,,,
20631,Colombia,"Rice (ordinary, first quality) - Wholesale",2019,0.6,,6424.9794921875,50187404.0,,3012311.0,0.005605115683766473,,,,
20632,Colombia,"Rice (ordinary, first quality) - Wholesale",2019,0.61,,6424.9794921875,50187404.0,,3012311.0,0.005698534278495915,,,,
20633,Colombia,"Rice (ordinary, second quality) - Wholesale",2019,0.42,,6424.9794921875,50187404.0,,3012311.0,0.0039235809786365315,,,,
20634,Colombia,"Rice (ordinary, second quality) - Wholesale",2019,0.43,,6424.9794921875,50187404.0,,3012311.0,0.004016999573365972,,,,
20635,Colombia,"Rice (ordinary, second quality) - Wholesale",2019,0.44,,6424.9794921875,50187404.0,,3012311.0,0.004110418168095414,,,,
20636,Colombia,"Rice (ordinary, second quality) - Wholesale",2019,0.45,,6424.9794921875,50187404.0,,3012311.0,0.004203836762824854,,,,
20637,Colombia,"Rice (ordinary, second quality) - Wholesale",2019,0.46,,6424.9794921875,50187404.0,,3012311.0,0.004297255357554297,,,,
20638,Colombia,"Rice (ordinary, second quality) - Wholesale",2019,0.47,,6424.9794921875,50187404.0,,3012311.0,0.004390673952283737,,,,
20639,Colombia,"Rice (ordinary, second quality) - Wholesale",2019,0.49,,6424.9794921875,50187404.0,,3012311.0,0.00457751114174262,,,,
20640,Colombia,"Rice (ordinary, second quality) - Wholesale",2019,0.51,,6424.9794921875,50187404.0,,3012311.0,0.004764348331201502,,,,
20641,Colombia,"Rice (ordinary, second quality) - Wholesale",2019,0.52,,6424.9794921875,50187404.0,,3012311.0,0.004857766925930943,,,,
20642,Colombia,"Rice (ordinary, second quality) - Wholesale",2019,0.54,,6424.9794921875,50187404.0,,3012311.0,0.0050446041153898264,,,,
20643,Colombia,"Rice (ordinary, second quality) - Wholesale",2019,0.55,,6424.9794921875,50187404.0,,3012311.0,0.005138022710119267,,,,
20644,Colombia,Rice (paddy) - Wholesale,2019,190.05,,6424.9794921875,50187404.0,,3012311.0,1.7754203928330303,,,,
20645,Colombia,Rice (paddy) - Wholesale,2019,196.81,,6424.9794921875,50187404.0,,3012311.0,1.8385713628701326,,,,
20646,Colombia,Rice (paddy) - Wholesale,2019,196.88,,6424.9794921875,50187404.0,,3012311.0,1.8392252930332387,,,,
20647,Colombia,Rice (paddy) - Wholesale,2019,198.03,,6424.9794921875,50187404.0,,3012311.0,1.8499684314271243,,,,
20648,Colombia,Rice (paddy) - Wholesale,2019,201.28,,6424.9794921875,50187404.0,,3012311.0,1.880329474714193,,,,
20649,Colombia,Rice (paddy) - Wholesale,2019,202.09,,6424.9794921875,50187404.0,,3012311.0,1.8878963808872775,,,,
20650,Colombia,Rice (paddy) - Wholesale,2019,204.93,,6424.9794921875,50187404.0,,3012311.0,1.914427261790439,,,,
20651,Colombia,Rice (paddy) - Wholesale,2019,205.06,,6424.9794921875,50187404.0,,3012311.0,1.9156417035219218,,,,
20652,Colombia,Rice (paddy) - Wholesale,2019,206.15,,6424.9794921875,50187404.0,,3012311.0,1.9258243303474307,,,,
20653,Colombia,Rice (paddy) - Wholesale,2019,211.02,,6424.9794921875,50187404.0,,3012311.0,1.971319185980669,,,,
20654,Colombia,Rice (paddy) - Wholesale,2019,215.07,,6424.9794921875,50187404.0,,3012311.0,2.0091537168460922,,,,
20655,Colombia,Rice (paddy) - Wholesale,2019,216.7,,6424.9794921875,50187404.0,,3012311.0,2.0243809477869914,,,,
20656,Colombia,Rice (paddy) - Wholesale,2019,218.12,,6424.9794921875,50187404.0,,3012311.0,2.0376463882385716,,,,
20657,Colombia,Rice (paddy) - Wholesale,2019,218.32,,6424.9794921875,50187404.0,,3012311.0,2.0395147601331605,,,,
20658,Colombia,Rice (paddy) - Wholesale,2019,219.13,,6424.9794921875,50187404.0,,3012311.0,2.0470816663062457,,,,
20659,Colombia,Rice (paddy) - Wholesale,2019,219.67,,6424.9794921875,50187404.0,,3012311.0,2.052126270421635,,,,
20660,Colombia,Rice (paddy) - Wholesale,2019,221.16,,6424.9794921875,50187404.0,,3012311.0,2.066045641036322,,,,
20661,Colombia,Rice (paddy) - Wholesale,2019,223.19,,6424.9794921875,50187404.0,,3012311.0,2.0850096157663986,,,,
20662,Colombia,Rice (paddy) - Wholesale,2019,224.81,,6424.9794921875,50187404.0,,3012311.0,2.100143428112568,,,,
20663,Colombia,Rice (paddy) - Wholesale,2019,227.25,,6424.9794921875,50187404.0,,3012311.0,2.1229375652265516,,,,
20664,Colombia,Rice (paddy) - Wholesale,2019,227.79,,6424.9794921875,50187404.0,,3012311.0,2.1279821693419416,,,,
20665,Colombia,Rice (paddy) - Wholesale,2019,230.29,,6424.9794921875,50187404.0,,3012311.0,2.1513368180243018,,,,
20666,Colombia,Rice (paddy) - Wholesale,2019,234.55,,6424.9794921875,50187404.0,,3012311.0,2.191133139379044,,,,
20667,Colombia,Rice (paddy) - Wholesale,2019,236.99,,6424.9794921875,50187404.0,,3012311.0,2.2139272764930276,,,,
20668,Colombia,Rice (paddy) - Wholesale,2019,242.18,,6424.9794921875,50187404.0,,3012311.0,2.262411527157607,,,,
20669,Colombia,Rice (paddy) - Wholesale,2019,245.37,,6424.9794921875,50187404.0,,3012311.0,2.292212058876299,,,,
20670,Colombia,Rice (paddy) - Wholesale,2019,246.86,,6424.9794921875,50187404.0,,3012311.0,2.306131429490986,,,,
20671,Colombia,Rice (paddy) - Wholesale,2019,256.33,,6424.9794921875,50187404.0,,3012311.0,2.3945988386997663,,,,
20672,Colombia,Rice (paddy) - Wholesale,2019,260.73,,6424.9794921875,50187404.0,,3012311.0,2.435703020380721,,,,
20673,Colombia,Rice (paddy) - Wholesale,2019,264.28,,6424.9794921875,50187404.0,,3012311.0,2.4688666215096724,,,,
20674,Colombia,Rice (paddy) - Wholesale,2019,268.64,,6424.9794921875,50187404.0,,3012311.0,2.5095971288117087,,,,
20675,Colombia,Rice (white) - Wholesale,2019,382.13,,6424.9794921875,50187404.0,,3012311.0,3.5698047603961367,,,,
20676,Colombia,Rice (white) - Wholesale,2019,400.12,,6424.9794921875,50187404.0,,3012311.0,3.737864812314402,,,,
20677,Colombia,Rice (white) - Wholesale,2019,402.79,,6424.9794921875,50187404.0,,3012311.0,3.7628075771071634,,,,
20678,Colombia,Rice (white) - Wholesale,2019,405.8,,6424.9794921875,50187404.0,,3012311.0,3.7909265741207245,,,,
20679,Colombia,Rice (white) - Wholesale,2019,420.0,,6424.9794921875,50187404.0,,3012311.0,3.9235809786365317,,,,
20680,Colombia,Rice (white) - Wholesale,2019,430.6,,6424.9794921875,50187404.0,,3012311.0,4.022604689049739,,,,
20681,Colombia,Rice (white) - Wholesale,2019,435.11,,6424.9794921875,50187404.0,,3012311.0,4.064736475272716,,,,
20682,Colombia,Rice (white) - Wholesale,2019,441.87,,6424.9794921875,50187404.0,,3012311.0,4.127887445309819,,,,
20683,Colombia,Rice (white) - Wholesale,2019,448.92,,6424.9794921875,50187404.0,,3012311.0,4.193747554594076,,,,
20684,Colombia,Rice (white) - Wholesale,2019,449.22,,6424.9794921875,50187404.0,,3012311.0,4.1965501124359585,,,,
20685,Colombia,Rice (white) - Wholesale,2019,454.5,,6424.9794921875,50187404.0,,3012311.0,4.245875130453103,,,,
20686,Colombia,Rice (white) - Wholesale,2019,466.67,,6424.9794921875,50187404.0,,3012311.0,4.359565560238833,,,,
20687,Colombia,Rice (white) - Wholesale,2019,471.18,,6424.9794921875,50187404.0,,3012311.0,4.401697346461812,,,,
20688,Colombia,Rice (white) - Wholesale,2019,473.43,,6424.9794921875,50187404.0,,3012311.0,4.4227165302759355,,,,
20689,Colombia,Rice (white) - Wholesale,2019,478.84,,6424.9794921875,50187404.0,,3012311.0,4.473255990024563,,,,
20690,Colombia,Rice (white) - Wholesale,2019,479.35,,6424.9794921875,50187404.0,,3012311.0,4.478020338355765,,,,
20691,Colombia,Rice (white) - Wholesale,2019,479.45,,6424.9794921875,50187404.0,,3012311.0,4.478954524303059,,,,
20692,Colombia,Rice (white) - Wholesale,2019,480.47,,6424.9794921875,50187404.0,,3012311.0,4.488483220965462,,,,
20693,Colombia,Rice (white) - Wholesale,2019,481.08,,6424.9794921875,50187404.0,,3012311.0,4.494181755243958,,,,
20694,Colombia,Rice (white) - Wholesale,2019,482.09,,6424.9794921875,50187404.0,,3012311.0,4.503617033311632,,,,
20695,Colombia,Rice (white) - Wholesale,2019,486.96,,6424.9794921875,50187404.0,,3012311.0,4.54911188894487,,,,
20696,Colombia,Rice (white) - Wholesale,2019,491.47,,6424.9794921875,50187404.0,,3012311.0,4.591243675167848,,,,
20697,Colombia,Rice (white) - Wholesale,2019,493.05,,6424.9794921875,50187404.0,,3012311.0,4.606003813135099,,,,
20698,Colombia,Rice (white) - Wholesale,2019,494.06,,6424.9794921875,50187404.0,,3012311.0,4.615439091202773,,,,
20699,Colombia,Rice (white) - Wholesale,2019,500.49,,6424.9794921875,50187404.0,,3012311.0,4.675507247613804,,,,
20700,Colombia,Rice (white) - Wholesale,2019,501.42,,6424.9794921875,50187404.0,,3012311.0,4.684195176923642,,,,
20701,Colombia,Rice (white) - Wholesale,2019,520.03,,6424.9794921875,50187404.0,,3012311.0,4.858047181715132,,,,
20702,Colombia,Rice (white) - Wholesale,2019,527.54,,6424.9794921875,50187404.0,,3012311.0,4.928204546356942,,,,
20703,Colombia,Rice (white) - Wholesale,2019,534.64,,6424.9794921875,50187404.0,,3012311.0,4.994531748614845,,,,
33372,Mali,Rice (imported) - Retail,2003,0.4,,393.4049987792969,12342167.0,,938217.0,0.07729154644941934,,,,
33373,Mali,Rice (imported) - Retail,2004,0.38,,440.956787109375,12751997.0,,718086.0,0.04852726586359986,,,,
33374,Mali,Rice (imported) - Retail,2004,0.39,,440.956787109375,12751997.0,,718086.0,0.04980429917579986,,,,
33375,Mali,Rice (imported) - Retail,2004,0.4,,440.956787109375,12751997.0,,718086.0,0.05108133248799985,,,,
33376,Mali,Rice (imported) - Retail,2004,0.41,,440.956787109375,12751997.0,,718086.0,0.05235836580019984,,,,
33377,Mali,Rice (imported) - Retail,2004,0.42,,440.956787109375,12751997.0,,718086.0,0.05363539911239984,,,,
33378,Mali,Rice (imported) - Retail,2004,0.43,,440.956787109375,12751997.0,,718086.0,0.05491243242459984,,,,
33379,Mali,Rice (imported) - Retail,2004,0.44,,440.956787109375,12751997.0,,718086.0,0.056189465736799844,,,,
33380,Mali,Rice (imported) - Retail,2005,0.44,,489.0213317871094,13180556.0,,945823.0,0.06456557343284437,,,,
33381,Mali,Rice (imported) - Retail,2005,0.46,,489.0213317871094,13180556.0,,945823.0,0.06750037222524638,,,,
33382,Mali,Rice (imported) - Retail,2005,0.47,,489.0213317871094,13180556.0,,945823.0,0.06896777162144739,,,,
33383,Mali,Rice (imported) - Retail,2006,0.44,,523.03857421875,13623541.0,,1053236.0,0.06503612379553889,,,,
33384,Mali,Rice (imported) - Retail,2006,0.45,,523.03857421875,13623541.0,,1053236.0,0.06651421751816478,,,,
33385,Mali,Rice (imported) - Retail,2006,0.46,,523.03857421875,13623541.0,,1053236.0,0.06799231124079065,,,,
33386,Mali,Rice (imported) - Retail,2006,0.47,,523.03857421875,13623541.0,,1053236.0,0.06947040496341654,,,,
33387,Mali,Rice (imported) - Retail,2006,0.48,,523.03857421875,13623541.0,,1053236.0,0.07094849868604243,,,,
33388,Mali,Rice (imported) - Retail,2007,0.4,,597.4844360351562,14080916.0,,1082384.0,0.05146166705384111,,,,
33389,Mali,Rice (imported) - Retail,2007,0.41,,597.4844360351562,14080916.0,,1082384.0,0.05274820873018713,,,,
33390,Mali,Rice (imported) - Retail,2007,0.42,,597.4844360351562,14080916.0,,1082384.0,0.05403475040653316,,,,
33391,Mali,Rice (imported) - Retail,2007,0.43,,597.4844360351562,14080916.0,,1082384.0,0.05532129208287919,,,,
33392,Mali,Rice (imported) - Retail,2007,0.44,,597.4844360351562,14080916.0,,1082384.0,0.056607833759225214,,,,
33393,Mali,Rice (imported) - Retail,2007,0.45,,597.4844360351562,14080916.0,,1082384.0,0.05789437543557125,,,,
33394,Mali,Rice (imported) - Retail,2007,0.46,,597.4844360351562,14080916.0,,1082384.0,0.05918091711191728,,,,
33395,Mali,Rice (imported) - Retail,2007,0.47,,597.4844360351562,14080916.0,,1082384.0,0.0604674587882633,,,,
33396,Mali,Rice (imported) - Retail,2007,0.48,,597.4844360351562,14080916.0,,1082384.0,0.06175400046460933,,,,
33397,Mali,Rice (imported) - Retail,2007,0.49,,597.4844360351562,14080916.0,,1082384.0,0.06304054214095536,,,,
33398,Mali,Rice (imported) - Retail,2007,0.5,,597.4844360351562,14080916.0,,1082384.0,0.06432708381730137,,,,
33399,Mali,Rice (imported) - Retail,2007,0.51,,597.4844360351562,14080916.0,,1082384.0,0.06561362549364741,,,,
33400,Mali,Rice (imported) - Retail,2007,0.52,,597.4844360351562,14080916.0,,1082384.0,0.06690016716999343,,,,
33401,Mali,Rice (imported) - Retail,2007,0.53,,597.4844360351562,14080916.0,,1082384.0,0.06818670884633947,,,,
33402,Mali,Rice (imported) - Retail,2007,0.54,,597.4844360351562,14080916.0,,1082384.0,0.0694732505226855,,,,
33403,Mali,Rice (imported) - Retail,2007,0.55,,597.4844360351562,14080916.0,,1082384.0,0.07075979219903153,,,,
33404,Mali,Rice (imported) - Retail,2007,0.57,,597.4844360351562,14080916.0,,1082384.0,0.07333287555172358,,,,
33405,Mali,Rice (local) - Retail,2007,0.31,,597.4844360351562,14080916.0,,1082384.0,0.03988279196672686,,,,
33406,Mali,Rice (local) - Retail,2007,0.32,,597.4844360351562,14080916.0,,1082384.0,0.04116933364307288,,,,
33407,Mali,Rice (local) - Retail,2007,0.33,,597.4844360351562,14080916.0,,1082384.0,0.04245587531941891,,,,
33408,Mali,Rice (local) - Retail,2007,0.34,,597.4844360351562,14080916.0,,1082384.0,0.04374241699576494,,,,
33409,Mali,Rice (local) - Retail,2007,0.35,,597.4844360351562,14080916.0,,1082384.0,0.045028958672110965,,,,
33410,Mali,Rice (local) - Retail,2007,0.36,,597.4844360351562,14080916.0,,1082384.0,0.046315500348456995,,,,
33411,Mali,Rice (local) - Retail,2007,0.37,,597.4844360351562,14080916.0,,1082384.0,0.04760204202480302,,,,
33412,Mali,Rice (local) - Retail,2007,0.38,,597.4844360351562,14080916.0,,1082384.0,0.04888858370114905,,,,
33413,Mali,Rice (local) - Retail,2007,0.39,,597.4844360351562,14080916.0,,1082384.0,0.050175125377495085,,,,
33414,Mali,Rice (local) - Retail,2007,0.4,,597.4844360351562,14080916.0,,1082384.0,0.05146166705384111,,,,
33415,Mali,Rice (local) - Retail,2007,0.41,,597.4844360351562,14080916.0,,1082384.0,0.05274820873018713,,,,
33416,Mali,Rice (local) - Retail,2007,0.42,,597.4844360351562,14080916.0,,1082384.0,0.05403475040653316,,,,
33417,Mali,Rice (local) - Retail,2007,0.43,,597.4844360351562,14080916.0,,1082384.0,0.05532129208287919,,,,
33418,Mali,Rice (local) - Retail,2007,0.44,,597.4844360351562,14080916.0,,1082384.0,0.056607833759225214,,,,
33419,Mali,Rice (local) - Retail,2007,0.45,,597.4844360351562,14080916.0,,1082384.0,0.05789437543557125,,,,
33420,Mali,Rice (local) - Retail,2007,0.46,,597.4844360351562,14080916.0,,1082384.0,0.05918091711191728,,,,
33421,Mali,Rice (local) - Retail,2007,0.47,,597.4844360351562,14080916.0,,1082384.0,0.0604674587882633,,,,
33422,Mali,Rice (local) - Retail,2007,0.48,,597.4844360351562,14080916.0,,1082384.0,0.06175400046460933,,,,
33423,Mali,Rice (local) - Retail,2007,0.49,,597.4844360351562,14080916.0,,1082384.0,0.06304054214095536,,,,
33424,Mali,Rice (local) - Retail,2007,0.5,,597.4844360351562,14080916.0,,1082384.0,0.06432708381730137,,,,
33425,Mali,Rice (local) - Retail,2007,0.51,,597.4844360351562,14080916.0,,1082384.0,0.06561362549364741,,,,
33426,Mali,Rice (local) - Retail,2007,0.52,,597.4844360351562,14080916.0,,1082384.0,0.06690016716999343,,,,
33427,Mali,Rice (local) - Retail,2007,0.53,,597.4844360351562,14080916.0,,1082384.0,0.06818670884633947,,,,
33428,Mali,Rice (local) - Retail,2007,0.56,,597.4844360351562,14080916.0,,1082384.0,0.07204633387537757,,,,
33429,Mali,Rice (local) - Retail,2007,0.57,,597.4844360351562,14080916.0,,1082384.0,0.07333287555172358,,,,
33430,Mali,Rice (local) - Retail,2007,0.61,,597.4844360351562,14080916.0,,1082384.0,0.0784790422571077,,,,
33431,Mali,Rice (local) - Retail,2007,0.62,,597.4844360351562,14080916.0,,1082384.0,0.07976558393345372,,,,
33432,Mali,Rice (local) - Retail,2007,0.63,,597.4844360351562,14080916.0,,1082384.0,0.08105212560979974,,,,
33433,Mali,Rice (local) - Retail,2007,0.64,,597.4844360351562,14080916.0,,1082384.0,0.08233866728614576,,,,
33434,Mali,Rice (paddy) - Retail,2007,0.13,,597.4844360351562,14080916.0,,1082384.0,0.016725041792498358,,,,
33435,Mali,Rice (paddy) - Retail,2007,0.15,,597.4844360351562,14080916.0,,1082384.0,0.019298125145190415,,,,
33436,Mali,Rice (paddy) - Retail,2007,0.16,,597.4844360351562,14080916.0,,1082384.0,0.02058466682153644,,,,
33437,Mali,Rice (paddy) - Retail,2007,0.17,,597.4844360351562,14080916.0,,1082384.0,0.02187120849788247,,,,
33438,Mali,Rice (paddy) - Retail,2007,0.18,,597.4844360351562,14080916.0,,1082384.0,0.023157750174228497,,,,
33439,Mali,Rice (paddy) - Retail,2007,0.19,,597.4844360351562,14080916.0,,1082384.0,0.024444291850574524,,,,
33440,Mali,Rice (paddy) - Retail,2007,0.2,,597.4844360351562,14080916.0,,1082384.0,0.025730833526920554,,,,
33441,Mali,Rice (paddy) - Retail,2007,0.21,,597.4844360351562,14080916.0,,1082384.0,0.02701737520326658,,,,
33442,Mali,Rice (paddy) - Retail,2007,0.22,,597.4844360351562,14080916.0,,1082384.0,0.028303916879612607,,,,
33443,Mali,Rice (paddy) - Retail,2007,0.23,,597.4844360351562,14080916.0,,1082384.0,0.02959045855595864,,,,
33444,Mali,Rice (paddy) - Retail,2007,0.24,,597.4844360351562,14080916.0,,1082384.0,0.030877000232304663,,,,
33445,Mali,Rice (paddy) - Retail,2007,0.25,,597.4844360351562,14080916.0,,1082384.0,0.032163541908650686,,,,
33446,Mali,Rice (paddy) - Retail,2007,0.26,,597.4844360351562,14080916.0,,1082384.0,0.033450083584996716,,,,
33447,Mali,Rice (paddy) - Retail,2007,0.28,,597.4844360351562,14080916.0,,1082384.0,0.03602316693768878,,,,
33448,Mali,Rice (paddy) - Retail,2007,0.29,,597.4844360351562,14080916.0,,1082384.0,0.0373097086140348,,,,
33449,Mali,Rice (paddy) - Retail,2007,0.31,,597.4844360351562,14080916.0,,1082384.0,0.03988279196672686,,,,
33450,Mali,Rice (paddy) - Retail,2007,0.32,,597.4844360351562,14080916.0,,1082384.0,0.04116933364307288,,,,
33451,Mali,Rice (paddy) - Retail,2007,0.34,,597.4844360351562,14080916.0,,1082384.0,0.04374241699576494,,,,
33452,Mali,Rice (paddy) - Retail,2007,0.42,,597.4844360351562,14080916.0,,1082384.0,0.05403475040653316,,,,
33453,Mali,Rice (imported) - Retail,2008,0.4,,697.087890625,14551122.0,,1624246.0,0.0640512746418108,,,,
33454,Mali,Rice (imported) - Retail,2008,0.43,,697.087890625,14551122.0,,1624246.0,0.0688551202399466,,,,
33455,Mali,Rice (imported) - Retail,2008,0.44,,697.087890625,14551122.0,,1624246.0,0.07045640210599187,,,,
33456,Mali,Rice (imported) - Retail,2008,0.45,,697.087890625,14551122.0,,1624246.0,0.07205768397203713,,,,
33457,Mali,Rice (imported) - Retail,2008,0.46,,697.087890625,14551122.0,,1624246.0,0.07365896583808242,,,,
33458,Mali,Rice (imported) - Retail,2008,0.47,,697.087890625,14551122.0,,1624246.0,0.07526024770412768,,,,
33459,Mali,Rice (imported) - Retail,2008,0.48,,697.087890625,14551122.0,,1624246.0,0.07686152957017293,,,,
33460,Mali,Rice (imported) - Retail,2008,0.49,,697.087890625,14551122.0,,1624246.0,0.07846281143621822,,,,
33461,Mali,Rice (imported) - Retail,2008,0.5,,697.087890625,14551122.0,,1624246.0,0.08006409330226348,,,,
33462,Mali,Rice (imported) - Retail,2008,0.51,,697.087890625,14551122.0,,1624246.0,0.08166537516830875,,,,
33463,Mali,Rice (imported) - Retail,2008,0.52,,697.087890625,14551122.0,,1624246.0,0.08326665703435403,,,,
33464,Mali,Rice (imported) - Retail,2008,0.53,,697.087890625,14551122.0,,1624246.0,0.0848679389003993,,,,
33465,Mali,Rice (imported) - Retail,2008,0.54,,697.087890625,14551122.0,,1624246.0,0.08646922076644457,,,,
33466,Mali,Rice (imported) - Retail,2008,0.55,,697.087890625,14551122.0,,1624246.0,0.08807050263248985,,,,
33467,Mali,Rice (imported) - Retail,2008,0.56,,697.087890625,14551122.0,,1624246.0,0.0896717844985351,,,,
33468,Mali,Rice (imported) - Retail,2008,0.57,,697.087890625,14551122.0,,1624246.0,0.09127306636458035,,,,
33469,Mali,Rice (imported) - Retail,2008,0.58,,697.087890625,14551122.0,,1624246.0,0.09287434823062564,,,,
33470,Mali,Rice (imported) - Retail,2008,0.59,,697.087890625,14551122.0,,1624246.0,0.09447563009667091,,,,
33471,Mali,Rice (imported) - Retail,2008,0.6,,697.087890625,14551122.0,,1624246.0,0.09607691196271619,,,,
33472,Mali,Rice (imported) - Retail,2008,0.61,,697.087890625,14551122.0,,1624246.0,0.09767819382876146,,,,
33473,Mali,Rice (imported) - Retail,2008,0.62,,697.087890625,14551122.0,,1624246.0,0.09927947569480673,,,,
33474,Mali,Rice (imported) - Retail,2008,0.63,,697.087890625,14551122.0,,1624246.0,0.10088075756085199,,,,
33475,Mali,Rice (imported) - Retail,2008,0.64,,697.087890625,14551122.0,,1624246.0,0.10248203942689726,,,,
33476,Mali,Rice (imported) - Retail,2008,0.65,,697.087890625,14551122.0,,1624246.0,0.10408332129294254,,,,
33477,Mali,Rice (imported) - Retail,2008,0.66,,697.087890625,14551122.0,,1624246.0,0.1056846031589878,,,,
33478,Mali,Rice (imported) - Retail,2008,0.67,,697.087890625,14551122.0,,1624246.0,0.10728588502503308,,,,
33479,Mali,Rice (imported) - Retail,2008,0.68,,697.087890625,14551122.0,,1624246.0,0.10888716689107836,,,,
33480,Mali,Rice (imported) - Retail,2008,0.69,,697.087890625,14551122.0,,1624246.0,0.11048844875712359,,,,
33481,Mali,Rice (imported) - Retail,2008,0.7,,697.087890625,14551122.0,,1624246.0,0.11208973062316888,,,,
33482,Mali,Rice (imported) - Retail,2008,0.73,,697.087890625,14551122.0,,1624246.0,0.11689357622130468,,,,
